,Id,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CarInsurance,age_group,duration_status,Month,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed
2429,2430,0,2,0,0,0,0,1,4,0,6,2,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0
2430,2431,2,2,0,0,0,0,1,2,0,0,0,1,3,1,7,1,0,0,0,0,0,0,0,0,0,0
2431,2432,1,1,0,0,0,0,1,17,0,0,0,0,3,0,8,0,0,0,0,0,0,0,1,0,0,0
2433,2434,0,1,0,0,0,1,0,3,0,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0
2434,2435,1,3,0,0,0,0,0,1,0,0,0,1,3,1,5,0,0,0,0,0,1,0,0,0,0,0
2435,2436,0,3,0,0,1,1,1,6,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0
2436,2437,1,2,0,0,0,0,1,1,0,1,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,1
2437,2438,1,1,0,0,1,0,0,2,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2439,2440,0,1,0,0,1,0,1,2,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0
2440,2441,2,2,0,0,0,0,0,4,0,0,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0
2441,2442,2,3,0,2,0,0,1,3,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2442,2443,0,2,0,1,1,0,1,2,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2443,2444,0,3,0,0,1,0,1,1,1,2,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,1
2444,2445,2,3,0,0,1,0,1,1,0,0,0,1,2,1,7,0,0,0,0,0,0,0,1,0,0,0
2445,2446,1,1,0,0,1,0,0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0
2446,2447,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2449,2450,0,3,0,0,1,0,0,2,0,1,2,1,0,0,8,0,0,0,0,1,0,0,0,0,0,0
2450,2451,2,1,0,0,1,0,1,2,0,0,0,1,3,1,11,0,0,0,0,1,0,0,0,0,0,0
2451,2452,2,1,0,0,1,0,1,1,0,0,0,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0
2453,2454,1,3,0,0,1,0,1,1,0,0,0,1,2,1,5,0,0,0,0,1,0,0,0,0,0,0
2454,2455,1,3,0,1,0,0,1,1,0,1,1,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2455,2456,0,3,0,2,0,0,1,2,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,1,0
2456,2457,1,1,0,0,1,0,1,5,2,5,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2457,2458,1,1,0,2,1,1,1,2,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2459,2460,1,1,0,0,0,0,1,1,0,0,0,0,3,0,5,0,0,0,0,0,0,1,0,0,0,0
2461,2462,2,1,0,0,1,0,1,1,0,0,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0
2463,2464,2,1,0,0,0,0,1,2,0,1,1,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0
2464,2465,1,3,0,3,0,0,0,3,0,0,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0
2465,2466,1,2,0,2,1,0,1,4,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,0
2466,2467,1,1,0,0,0,0,1,2,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2467,2468,2,1,0,1,0,0,1,1,1,1,0,1,3,0,2,0,0,0,0,0,1,0,0,0,0,0
2468,2469,0,1,0,0,1,0,1,2,2,4,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2470,2471,1,3,0,1,1,0,1,2,0,0,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0
2471,2472,1,1,0,0,0,0,1,1,0,2,0,1,4,0,11,0,0,0,0,0,1,0,0,0,0,0
2473,2474,1,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
2474,2475,0,3,0,0,1,1,1,9,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0
2476,2477,2,1,0,1,0,0,1,1,0,0,0,0,2,1,11,1,0,0,0,0,0,0,0,0,0,0
2477,2478,1,2,0,0,1,0,1,2,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2478,2479,1,1,0,0,0,0,0,6,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,1,0
2480,2481,1,3,0,0,0,0,1,2,2,3,2,1,1,0,6,0,0,0,0,0,0,0,0,0,1,0
2482,2483,1,1,0,0,0,0,1,2,1,2,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0
2483,2484,1,3,0,3,0,0,1,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0
2485,2486,1,1,0,0,1,0,1,2,0,0,0,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0
2486,2487,1,3,0,0,0,0,1,1,0,5,1,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0
2487,2488,0,1,0,0,0,0,1,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2488,2489,1,1,0,2,0,0,1,1,0,0,0,1,1,1,9,0,0,0,0,0,0,0,0,0,1,0
2489,2490,1,3,0,0,1,0,1,2,1,7,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0
2491,2492,1,1,0,0,1,0,1,1,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2492,2493,1,1,0,0,1,0,1,1,1,4,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0
2494,2495,1,3,0,0,1,0,1,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0
2495,2496,1,1,0,2,1,0,1,1,1,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
2496,2497,1,2,0,0,1,0,1,1,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2497,2498,1,1,0,0,1,0,1,4,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2498,2499,1,3,0,0,1,1,1,1,0,0,0,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0
2499,2500,1,3,0,0,0,0,1,1,0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0
2501,2502,0,3,0,0,0,0,1,2,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0
2502,2503,1,1,0,0,1,0,1,2,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0
2503,2504,1,3,0,0,0,1,1,4,0,0,0,0,2,1,7,0,0,0,0,1,0,0,0,0,0,0
2506,2507,1,1,0,0,1,0,1,2,1,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1
2507,2508,1,2,0,2,0,0,1,1,0,0,0,1,4,0,4,0,0,0,0,0,1,0,0,0,0,0
2509,2510,1,1,0,2,1,0,1,1,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2511,2512,1,1,0,2,1,0,1,3,0,0,0,1,2,1,11,0,0,0,0,1,0,0,0,0,0,0
2512,2513,1,2,0,0,1,0,1,17,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0
2513,2514,0,3,0,0,1,0,1,1,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
2514,2515,1,1,0,0,0,0,1,2,0,0,0,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0
2517,2518,1,3,0,0,0,0,1,1,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2518,2519,2,3,0,0,1,0,1,2,0,0,0,0,2,1,7,0,0,0,0,1,0,0,0,0,0,0
2520,2521,0,3,0,3,1,0,1,3,2,4,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0
2521,2522,0,3,0,0,0,0,1,1,0,0,0,1,0,1,8,0,0,0,0,0,0,1,0,0,0,0
2525,2526,0,3,0,0,0,0,1,2,0,0,0,1,1,1,8,0,0,0,0,1,0,0,0,0,0,0
2527,2528,2,1,0,0,1,0,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0
2528,2529,1,1,0,1,0,0,0,1,0,0,0,1,0,0,10,0,0,1,0,0,0,0,0,0,0,0
2529,2530,2,1,0,2,0,0,0,2,0,0,0,1,4,1,7,0,0,0,0,0,1,0,0,0,0,0
2531,2532,0,3,0,0,0,0,1,4,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0
2532,2533,1,1,0,3,1,0,1,1,0,0,0,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0
2533,2534,2,2,0,1,0,0,1,5,1,2,1,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0
2535,2536,0,1,0,0,1,0,1,2,1,1,2,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0
2536,2537,1,1,0,0,1,0,1,3,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2537,2538,1,1,0,0,1,1,1,1,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2538,2539,0,1,0,0,1,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
2539,2540,2,2,0,2,0,0,0,6,0,0,0,0,3,0,7,0,0,0,1,0,0,0,0,0,0,0
2540,2541,1,1,0,0,1,0,1,1,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0
2541,2542,0,1,0,0,0,0,0,6,0,5,2,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0
2545,2546,0,3,0,0,0,0,1,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0
2546,2547,0,3,0,1,0,0,1,1,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0
2547,2548,0,1,0,0,1,0,1,2,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
2548,2549,1,1,0,1,0,1,1,1,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0
2549,2550,2,1,0,0,1,0,1,1,2,5,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0
2550,2551,1,3,0,3,1,0,1,21,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0
2551,2552,1,2,0,0,1,0,1,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2552,2553,1,2,0,0,1,0,1,3,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2554,2555,1,3,0,1,0,0,1,2,1,2,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0
2555,2556,0,3,0,2,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2556,2557,2,1,0,1,0,0,1,5,0,0,0,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0
2558,2559,0,3,0,0,0,0,1,2,0,2,1,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0
2560,2561,0,1,1,0,0,0,1,6,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
2561,2562,2,2,0,2,0,0,0,1,0,0,0,1,3,0,8,0,1,0,0,0,0,0,0,0,0,0
2563,2564,1,1,0,0,1,0,1,2,2,1,0,1,1,0,7,0,0,0,0,1,0,0,0,0,0,0
2564,2565,0,1,0,0,1,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
2565,2566,1,2,0,0,0,0,1,2,0,0,0,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0
2566,2567,1,2,0,3,0,0,1,1,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0
2567,2568,1,1,0,3,0,0,1,1,0,0,0,0,2,1,6,0,0,0,0,1,0,0,0,0,0,0
2569,2570,2,1,0,0,0,0,1,1,0,0,0,1,2,1,8,1,0,0,0,0,0,0,0,0,0,0
2570,2571,1,1,0,0,0,0,1,3,0,0,0,1,4,0,10,0,0,0,0,0,1,0,0,0,0,0
2571,2572,1,3,0,0,0,1,1,8,0,0,0,0,3,0,8,0,0,0,0,1,0,0,0,0,0,0
2572,2573,1,1,0,0,0,0,1,4,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2573,2574,1,1,0,0,1,0,1,1,0,6,2,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0
2574,2575,2,1,0,0,1,1,1,1,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0
2575,2576,0,3,0,0,0,0,1,1,0,2,1,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0
2576,2577,1,3,0,2,0,0,1,1,0,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0
2577,2578,0,1,0,0,1,0,1,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
2578,2579,0,3,0,2,1,0,1,1,0,5,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0
2579,2580,1,2,0,0,0,0,0,1,0,1,1,1,3,0,10,0,0,0,0,0,1,0,0,0,0,0
2582,2583,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2584,2585,1,2,0,0,1,0,1,2,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2585,2586,0,1,0,0,1,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2587,2588,0,1,0,0,0,0,1,1,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0
2590,2591,1,2,0,1,1,0,1,1,0,0,0,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0
2592,2593,1,3,0,0,1,0,1,5,0,0,0,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0
2593,2594,1,2,0,0,0,1,1,2,0,0,0,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0
2594,2595,1,1,0,0,1,0,1,1,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,1,0
2595,2596,2,2,0,0,0,0,0,7,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0
2597,2598,1,1,0,0,1,0,1,1,0,0,0,0,2,0,11,0,1,0,0,0,0,0,0,0,0,0
2600,2601,1,3,0,0,0,0,1,1,0,5,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0
2603,2604,0,3,0,2,0,0,1,9,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0
2604,2605,0,1,0,1,1,0,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
2607,2608,1,1,0,0,0,1,1,2,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0
2608,2609,1,1,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0
2609,2610,1,1,0,0,1,0,1,4,0,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1
2610,2611,0,1,0,0,0,1,1,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0
2612,2613,1,3,0,0,0,0,1,9,0,0,0,0,2,1,8,0,0,0,0,0,0,0,1,0,0,0
2613,2614,1,3,0,0,1,0,1,1,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2616,2617,1,3,0,2,0,0,1,6,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,0,0,0
2618,2619,0,1,0,0,1,0,1,8,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,1,0
2619,2620,0,2,0,0,1,0,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,1
2620,2621,1,1,0,0,1,0,1,4,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0
2622,2623,2,1,0,0,0,0,1,3,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0
2624,2625,1,1,0,1,1,0,1,1,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,1,0
2626,2627,1,1,0,0,0,0,1,1,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0
2628,2629,1,2,0,1,1,0,1,3,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1
2629,2630,1,3,0,0,0,0,1,2,1,3,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0
2630,2631,2,3,0,0,0,0,1,1,0,0,0,0,2,0,8,0,0,0,0,1,0,0,0,0,0,0
2632,2633,1,1,0,0,1,0,1,2,2,4,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2633,2634,1,3,0,0,0,0,1,9,0,0,0,1,2,1,5,0,0,0,0,1,0,0,0,0,0,0
2635,2636,1,3,0,0,0,0,1,2,0,0,0,1,2,0,8,0,0,0,0,0,0,1,0,0,0,0
2636,2637,1,1,0,0,1,1,1,8,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2638,2639,0,3,0,0,1,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0
2639,2640,1,3,0,1,1,0,1,2,0,0,0,0,2,1,5,0,1,0,0,0,0,0,0,0,0,0
2641,2642,1,1,0,0,1,0,1,3,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0
2643,2644,1,1,0,0,1,0,1,1,3,1,0,1,3,1,10,0,0,0,0,0,0,0,1,0,0,0
2644,2645,1,1,0,0,1,0,1,2,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0
2645,2646,1,3,0,0,0,0,0,2,0,0,0,1,1,1,8,0,0,0,0,1,0,0,0,0,0,0
2646,2647,0,2,0,0,1,0,0,3,0,0,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2647,2648,0,1,0,0,1,0,1,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2648,2649,1,3,0,0,0,0,1,1,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0
2650,2651,0,1,0,1,0,0,1,13,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0
2653,2654,2,3,0,3,0,0,1,1,0,0,0,1,3,1,2,0,0,0,0,1,0,0,0,0,0,0
2656,2657,0,3,0,0,1,0,1,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0
2657,2658,1,2,0,0,0,0,0,1,0,0,0,1,2,1,7,0,0,0,1,0,0,0,0,0,0,0
2658,2659,1,2,0,1,1,0,1,2,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2659,2660,0,1,0,0,1,1,1,5,0,0,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0
2660,2661,0,3,0,0,0,0,1,2,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0
2661,2662,1,1,0,0,1,0,1,3,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0
2662,2663,1,3,0,0,1,0,1,6,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
2663,2664,1,2,0,0,0,0,1,1,3,3,0,1,3,0,8,0,0,0,0,1,0,0,0,0,0,0
2664,2665,1,1,0,0,0,0,1,1,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,0,1,0
2667,2668,1,1,0,1,0,0,1,1,0,1,1,1,2,0,9,0,1,0,0,0,0,0,0,0,0,0
2668,2669,2,3,0,0,1,0,1,5,0,0,0,1,2,1,5,0,0,0,0,0,0,1,0,0,0,0
2670,2671,1,1,0,1,0,1,1,1,1,1,1,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0
2671,2672,1,1,0,0,0,0,1,3,0,0,0,1,2,0,10,0,0,0,0,1,0,0,0,0,0,0
2672,2673,0,1,0,1,0,0,1,1,1,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1
2675,2676,1,3,0,0,0,0,0,15,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0
2676,2677,1,1,0,0,0,0,1,2,0,0,0,0,4,0,11,0,0,0,0,0,1,0,0,0,0,0
2678,2679,1,3,0,0,0,0,1,1,1,4,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0
2679,2680,2,2,0,0,1,0,1,2,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0
2680,2681,1,1,0,1,0,1,1,1,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0
2681,2682,0,1,0,0,1,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2682,2683,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2683,2684,0,2,0,2,1,0,1,4,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
2684,2685,0,1,0,0,1,0,1,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0
2685,2686,1,1,0,0,0,0,1,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0
2690,2691,0,1,0,1,0,0,1,2,0,0,0,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0
2692,2693,2,1,0,0,1,0,1,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
2693,2694,0,3,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2697,2698,2,1,0,2,1,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2698,2699,1,2,0,0,0,0,1,2,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0
2699,2700,1,1,0,0,1,0,1,3,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0
2700,2701,1,1,0,0,0,0,1,1,0,0,0,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0
2701,2702,0,3,0,0,1,1,1,1,2,1,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0
2702,2703,2,1,0,2,1,0,1,3,0,0,0,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0
2703,2704,2,1,0,2,1,1,1,1,0,0,0,0,2,1,5,1,0,0,0,0,0,0,0,0,0,0
2704,2705,0,1,0,0,0,0,1,1,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2705,2706,0,1,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2710,2711,1,1,0,1,1,0,1,2,0,0,0,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0
2711,2712,1,2,0,0,1,0,1,12,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,0,0,0
2714,2715,1,1,0,1,1,1,1,1,0,3,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0
2715,2716,0,1,0,1,0,0,1,2,3,1,0,1,1,0,9,0,1,0,0,0,0,0,0,0,0,0
2716,2717,0,1,0,0,1,1,1,3,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0
2717,2718,0,1,0,1,0,0,1,2,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,0
2718,2719,0,3,0,1,1,0,1,1,3,3,0,1,2,0,8,0,0,0,0,1,0,0,0,0,0,0
2719,2720,1,1,0,1,0,0,1,2,0,0,0,0,3,0,8,0,0,0,0,0,1,0,0,0,0,0
2720,2721,1,2,0,0,0,0,1,1,0,0,0,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0
2722,2723,0,3,0,0,1,0,1,1,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2723,2724,1,1,0,0,1,0,1,3,0,0,0,1,3,0,10,0,0,0,1,0,0,0,0,0,0,0
2724,2725,1,1,0,1,1,0,1,2,0,0,0,0,2,1,7,0,0,0,0,0,0,0,1,0,0,0
2725,2726,0,1,0,0,1,0,1,3,1,5,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0
2727,2728,0,3,0,0,1,0,1,1,2,1,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
2728,2729,2,1,0,0,1,0,1,3,1,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,1,0
2729,2730,1,1,0,0,0,1,1,1,0,0,0,0,3,0,7,0,0,0,0,0,1,0,0,0,0,0
2731,2732,1,3,0,0,0,0,1,1,1,4,1,1,3,0,11,0,0,0,0,1,0,0,0,0,0,0
2732,2733,0,1,0,3,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2733,2734,2,3,0,0,1,0,1,2,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0
2734,2735,0,1,0,1,1,0,1,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0
2735,2736,1,1,0,0,0,1,1,2,1,2,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0
2736,2737,1,3,0,1,1,1,1,3,0,0,0,0,3,0,5,0,0,0,0,0,1,0,0,0,0,0
2737,2738,2,3,0,0,1,0,1,1,0,0,0,1,2,1,7,0,0,0,0,1,0,0,0,0,0,0
2738,2739,0,3,0,0,0,0,1,3,0,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0
2741,2742,1,2,0,0,0,0,1,5,0,0,0,0,2,1,8,0,1,0,0,0,0,0,0,0,0,0
2743,2744,1,1,0,0,1,0,1,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2744,2745,1,3,0,0,1,1,1,2,0,0,0,0,3,0,7,0,0,1,0,0,0,0,0,0,0,0
2745,2746,0,1,0,0,1,0,1,1,2,1,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
2746,2747,2,2,0,0,0,0,1,1,1,5,1,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0
2747,2748,2,1,0,0,1,0,1,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0
2751,2752,0,3,0,3,1,0,1,1,1,1,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
2753,2754,1,3,0,1,0,0,1,6,0,1,1,1,3,1,8,0,0,0,0,1,0,0,0,0,0,0
2754,2755,1,3,0,0,1,0,1,1,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0
2756,2757,1,1,0,0,1,0,1,4,0,0,0,1,2,1,8,0,0,0,0,1,0,0,0,0,0,0
2757,2758,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2758,2759,0,3,0,3,1,0,1,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
2759,2760,0,1,0,0,0,0,1,3,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0
2760,2761,1,1,0,0,1,0,1,1,0,4,1,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0
2761,2762,0,3,0,0,0,0,1,2,2,1,0,1,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2762,2763,1,2,0,1,0,0,0,4,2,2,0,1,3,1,5,0,0,0,0,1,0,0,0,0,0,0
2763,2764,1,2,0,2,1,0,0,2,0,0,0,1,3,1,6,0,0,0,0,0,0,0,0,0,1,0
2764,2765,0,3,0,0,0,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2766,2767,1,2,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2767,2768,1,1,0,0,1,0,1,1,0,0,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0
2769,2770,1,1,0,0,0,0,1,2,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,0
